"","pond","date","class","pixels","tot_pixels","em_veg"
"911","K9",2016-04-21,"vegetation",22,33,0.666666666666667
"912","K9",2016-04-28,"vegetation",28,33,0.848484848484849
"913","K9",2016-05-01,"vegetation",13,33,0.393939393939394
"914","K9",2016-05-11,"vegetation",33,33,1
"915","K9",2016-05-18,"vegetation",33,33,1
"916","K9",2016-05-21,"vegetation",33,33,1
"917","K9",2016-06-07,"vegetation",20,33,0.606060606060606
"918","K9",2016-06-10,"vegetation",33,33,1
"919","K9",2016-06-20,"vegetation",33,33,1
"920","K9",2016-06-27,"vegetation",33,33,1
"921","K9",2016-06-30,"vegetation",33,33,1
"922","K9",2016-07-07,"vegetation",33,33,1
"923","K9",2016-07-10,"vegetation",31,33,0.939393939393939
"924","K9",2016-07-17,"vegetation",31,33,0.939393939393939
"925","K9",2016-07-20,"vegetation",19,33,0.575757575757576
"926","K9",2016-08-19,"vegetation",19,33,0.575757575757576
"927","K9",2016-08-26,"vegetation",27,33,0.818181818181818
"928","K9",2016-09-05,"vegetation",24,33,0.727272727272727
"929","K9",2016-09-08,"vegetation",23,33,0.696969696969697
"930","K9",2016-09-15,"vegetation",29,33,0.878787878787879
"931","K9",2016-09-25,"vegetation",18,33,0.545454545454545
"932","K9",2016-09-28,"vegetation",33,33,1
"933","K9",2016-10-05,"vegetation",16,33,0.484848484848485
"934","K9",2016-10-08,"vegetation",33,33,1
"935","K9",2016-11-14,"vegetation",33,33,1
"936","K9",2016-11-17,"vegetation",33,33,1
"937","K9",2016-11-24,"vegetation",33,33,1
"938","K9",2016-11-27,"vegetation",33,33,1
"939","K9",2016-12-07,"vegetation",33,33,1
"940","K9",2016-12-14,"vegetation",33,33,1
"941","K9",2016-12-17,"vegetation",33,33,1
"942","K9",2016-12-24,"vegetation",33,33,1
"943","K9",2016-12-27,"vegetation",8,33,0.242424242424242
"944","K9",2017-01-03,"vegetation",33,33,1
"945","K9",2017-01-13,"vegetation",1,33,0.0303030303030303
"946","K9",2017-01-16,"vegetation",8,33,0.242424242424242
"947","K9",2017-01-26,"vegetation",8,33,0.242424242424242
"948","K9",2017-02-02,"vegetation",33,33,1
"949","K9",2017-02-05,"vegetation",33,33,1
"950","K9",2017-02-12,"vegetation",33,33,1
"951","K9",2017-02-15,"vegetation",5,33,0.151515151515152
"952","K9",2017-02-22,"vegetation",5,33,0.151515151515152
"953","K9",2017-02-25,"vegetation",33,33,1
"954","K9",2017-03-04,"vegetation",33,33,1
"955","K9",2017-03-07,"vegetation",33,33,1
"956","K9",2017-03-14,"vegetation",33,33,1
"957","K9",2017-03-17,"vegetation",33,33,1
"958","K9",2017-03-24,"vegetation",33,33,1
"959","K9",2017-03-27,"vegetation",6,33,0.181818181818182
"960","K9",2017-04-03,"vegetation",5,30,0.166666666666667
"961","K9",2017-04-06,"vegetation",5,30,0.166666666666667
"962","K9",2017-04-13,"vegetation",30,30,1
"963","K9",2017-04-16,"vegetation",30,30,1
"964","K9",2017-04-23,"vegetation",30,30,1
"965","K9",2017-04-26,"vegetation",17,33,0.515151515151515
"966","K9",2017-05-03,"vegetation",17,33,0.515151515151515
"967","K9",2017-05-06,"vegetation",14,33,0.424242424242424
"968","K9",2017-05-13,"vegetation",14,33,0.424242424242424
"969","K9",2017-05-16,"vegetation",18,33,0.545454545454545
"970","K9",2017-05-23,"vegetation",33,33,1
"971","K9",2017-05-26,"vegetation",16,33,0.484848484848485
"972","K9",2017-06-02,"vegetation",33,33,1
"973","K9",2017-06-05,"vegetation",33,33,1
"974","K9",2017-06-12,"vegetation",33,33,1
"975","K9",2017-06-15,"vegetation",33,33,1
"976","K9",2017-06-22,"vegetation",33,33,1
"977","K9",2017-06-25,"vegetation",33,33,1
"978","K9",2017-06-30,"vegetation",33,33,1
"979","K9",2017-07-02,"vegetation",33,33,1
"980","K9",2017-07-05,"vegetation",33,33,1
"981","K9",2017-07-07,"vegetation",33,33,1
"982","K9",2017-07-10,"vegetation",33,33,1
"983","K9",2017-07-12,"vegetation",33,33,1
"984","K9",2017-07-15,"vegetation",33,33,1
"985","K9",2017-07-17,"vegetation",33,33,1
"986","K9",2017-07-20,"vegetation",33,33,1
"987","K9",2017-07-22,"vegetation",33,33,1
"988","K9",2017-07-25,"vegetation",33,33,1
"989","K9",2017-07-27,"vegetation",33,33,1
"990","K9",2017-07-30,"vegetation",33,33,1
"991","K9",2017-08-01,"vegetation",33,33,1
"992","K9",2017-08-04,"vegetation",33,33,1
"993","K9",2017-08-06,"vegetation",33,33,1
"994","K9",2017-08-09,"vegetation",33,33,1
"995","K9",2017-08-11,"vegetation",33,33,1
"996","K9",2017-08-14,"vegetation",33,33,1
"997","K9",2017-08-16,"vegetation",33,33,1
"998","K9",2017-08-19,"vegetation",33,33,1
"999","K9",2017-08-21,"vegetation",33,33,1
"1000","K9",2017-08-24,"vegetation",33,33,1
"1001","K9",2017-08-26,"vegetation",33,33,1
"1002","K9",2017-08-29,"vegetation",33,33,1
"1003","K9",2017-08-31,"vegetation",33,33,1
"1004","K9",2017-09-03,"vegetation",16,33,0.484848484848485
"1005","K9",2017-09-05,"vegetation",16,33,0.484848484848485
"1006","K9",2017-09-08,"vegetation",16,33,0.484848484848485
"1007","K9",2017-09-10,"vegetation",24,33,0.727272727272727
"1008","K9",2017-09-13,"vegetation",33,33,1
"1009","K9",2017-09-15,"vegetation",33,33,1
"1010","K9",2017-09-18,"vegetation",33,33,1
"1011","K9",2017-09-20,"vegetation",33,33,1
"1012","K9",2017-09-23,"vegetation",33,33,1
"1013","K9",2017-09-25,"vegetation",33,33,1
"1014","K9",2017-09-28,"vegetation",33,33,1
"1015","K9",2017-09-30,"vegetation",33,33,1
"1016","K9",2017-10-03,"vegetation",33,33,1
"1017","K9",2017-10-05,"vegetation",33,33,1
"1018","K9",2017-10-08,"vegetation",33,33,1
"1019","K9",2017-10-13,"vegetation",33,33,1
"1020","K9",2017-10-18,"vegetation",17,33,0.515151515151515
"1021","K9",2017-10-20,"vegetation",20,33,0.606060606060606
"1022","K9",2017-10-23,"vegetation",1,33,0.0303030303030303
"1023","K9",2017-10-25,"vegetation",1,33,0.0303030303030303
"1024","K9",2017-10-28,"vegetation",1,33,0.0303030303030303
"1025","K9",2017-10-30,"vegetation",25,33,0.757575757575758
"1026","K9",2017-11-02,"vegetation",25,33,0.757575757575758
"1027","K9",2017-11-04,"vegetation",17,33,0.515151515151515
"1028","K9",2017-11-07,"vegetation",18,33,0.545454545454545
"1029","K9",2017-11-09,"vegetation",18,33,0.545454545454545
"1030","K9",2017-11-12,"vegetation",33,33,1
"1031","K9",2017-11-14,"vegetation",33,33,1
"1032","K9",2017-11-17,"vegetation",14,33,0.424242424242424
"1033","K9",2017-11-19,"vegetation",16,33,0.484848484848485
"1034","K9",2017-11-22,"vegetation",33,33,1
"1035","K9",2017-11-24,"vegetation",20,33,0.606060606060606
"1036","K9",2017-11-27,"vegetation",20,33,0.606060606060606
"1037","K9",2017-11-29,"vegetation",20,33,0.606060606060606
"1038","K9",2017-12-02,"vegetation",20,33,0.606060606060606
"1039","K9",2017-12-07,"vegetation",33,33,1
"1040","K9",2017-12-09,"vegetation",33,33,1
"1041","K9",2017-12-12,"vegetation",33,33,1
"1042","K9",2017-12-17,"vegetation",2,33,0.0606060606060606
"1043","K9",2017-12-19,"vegetation",2,33,0.0606060606060606
"1044","K9",2017-12-22,"vegetation",2,33,0.0606060606060606
"1045","K9",2017-12-24,"vegetation",2,33,0.0606060606060606
"1046","K9",2017-12-27,"vegetation",11,33,0.333333333333333
"1047","K9",2017-12-29,"vegetation",11,33,0.333333333333333
"1048","K9",2018-01-03,"vegetation",11,33,0.333333333333333
"1049","K9",2018-01-06,"vegetation",33,33,1
"1050","K9",2018-01-08,"vegetation",33,33,1
"1051","K9",2018-01-11,"vegetation",33,33,1
"1052","K9",2018-01-13,"vegetation",33,33,1
"1053","K9",2018-01-16,"vegetation",33,33,1
"1054","K9",2018-01-18,"vegetation",33,33,1
"1055","K9",2018-01-21,"vegetation",8,33,0.242424242424242
"1056","K9",2018-02-05,"vegetation",8,33,0.242424242424242
"1057","K9",2018-02-07,"vegetation",11,33,0.333333333333333
"1058","K9",2018-02-10,"vegetation",11,33,0.333333333333333
"1059","K9",2018-02-17,"vegetation",33,33,1
"1060","M1",2015-07-06,"vegetation",42,75,0.56
"1061","M1",2015-07-16,"vegetation",46,75,0.613333333333333
"1062","M1",2015-08-02,"vegetation",42,75,0.56
"1063","M1",2015-08-05,"vegetation",50,75,0.666666666666667
"1064","M1",2015-08-12,"vegetation",75,75,1
"1065","M1",2015-08-15,"vegetation",75,75,1
"1066","M1",2015-08-22,"vegetation",41,75,0.546666666666667
"1067","M1",2015-09-04,"vegetation",41,75,0.546666666666667
"1068","M1",2015-09-11,"vegetation",40,75,0.533333333333333
"1069","M1",2015-09-14,"vegetation",40,75,0.533333333333333
"1070","M1",2015-09-24,"vegetation",39,75,0.52
"1071","M1",2015-10-21,"vegetation",63,75,0.84
"1072","M1",2015-11-13,"vegetation",63,75,0.84
"1073","M1",2015-11-20,"vegetation",63,75,0.84
"1074","M1",2015-11-30,"vegetation",63,75,0.84
"1075","M1",2015-12-03,"vegetation",19,75,0.253333333333333
"1076","M1",2015-12-23,"vegetation",19,75,0.253333333333333
"1077","M1",2015-12-30,"vegetation",38,75,0.506666666666667
"1078","M1",2016-01-02,"vegetation",75,75,1
"1079","M1",2016-01-12,"vegetation",75,75,1
"1080","M1",2016-01-29,"vegetation",75,75,1
"1081","M1",2016-02-11,"vegetation",75,75,1
"1082","M1",2016-02-18,"vegetation",75,75,1
"1083","M1",2016-03-09,"vegetation",75,75,1
"1084","M1",2016-03-12,"vegetation",23,75,0.306666666666667
"1085","M1",2016-03-19,"vegetation",23,75,0.306666666666667
"1086","M1",2016-03-29,"vegetation",23,75,0.306666666666667
"1087","M1",2016-04-01,"vegetation",23,75,0.306666666666667
"1088","M1",2016-04-08,"vegetation",75,75,1
"1089","M1",2016-04-18,"vegetation",26,75,0.346666666666667
"1090","M1",2016-04-21,"vegetation",32,75,0.426666666666667
"1091","M1",2016-04-28,"vegetation",75,75,1
"1092","M1",2016-05-01,"vegetation",26,75,0.346666666666667
"1093","M1",2016-05-11,"vegetation",37,75,0.493333333333333
"1094","M1",2016-05-18,"vegetation",75,75,1
"1095","M1",2016-05-21,"vegetation",75,75,1
"1096","M1",2016-06-07,"vegetation",44,75,0.586666666666667
"1097","M1",2016-06-10,"vegetation",75,75,1
"1098","M1",2016-06-20,"vegetation",75,75,1
"1099","M1",2016-06-27,"vegetation",75,75,1
"1100","M1",2016-06-30,"vegetation",75,75,1
"1101","M1",2016-07-07,"vegetation",75,75,1
"1102","M1",2016-07-10,"vegetation",69,75,0.92
"1103","M1",2016-07-17,"vegetation",69,75,0.92
"1104","M1",2016-07-20,"vegetation",37,75,0.493333333333333
"1105","M1",2016-08-19,"vegetation",37,75,0.493333333333333
"1106","M1",2016-08-26,"vegetation",48,75,0.64
"1107","M1",2016-09-05,"vegetation",61,75,0.813333333333333
"1108","M1",2016-09-08,"vegetation",35,75,0.466666666666667
"1109","M1",2016-09-15,"vegetation",42,75,0.56
"1110","M1",2016-09-25,"vegetation",39,75,0.52
"1111","M1",2016-09-28,"vegetation",75,75,1
"1112","M1",2016-10-05,"vegetation",34,75,0.453333333333333
"1113","M1",2016-10-08,"vegetation",75,75,1
"1114","M1",2016-11-14,"vegetation",75,75,1
"1115","M1",2016-11-17,"vegetation",75,75,1
"1116","M1",2016-11-24,"vegetation",75,75,1
"1117","M1",2016-11-27,"vegetation",75,75,1
"1118","M1",2016-12-07,"vegetation",75,75,1
"1119","M1",2016-12-14,"vegetation",33,75,0.44
"1120","M1",2016-12-17,"vegetation",33,75,0.44
"1121","M1",2016-12-24,"vegetation",75,75,1
"1122","M1",2016-12-27,"vegetation",28,75,0.373333333333333
"1123","M1",2017-01-03,"vegetation",75,75,1
"1124","M1",2017-01-13,"vegetation",20,75,0.266666666666667
"1125","M1",2017-01-16,"vegetation",20,75,0.266666666666667
"1126","M1",2017-01-26,"vegetation",75,75,1
"1127","M1",2017-02-02,"vegetation",75,75,1
"1128","M1",2017-02-05,"vegetation",75,75,1
"1129","M1",2017-02-12,"vegetation",75,75,1
"1130","M1",2017-02-15,"vegetation",19,75,0.253333333333333
"1131","M1",2017-02-22,"vegetation",19,75,0.253333333333333
"1132","M1",2017-02-25,"vegetation",75,75,1
"1133","M1",2017-03-04,"vegetation",75,75,1
"1134","M1",2017-03-07,"vegetation",75,75,1
"1135","M1",2017-03-14,"vegetation",75,75,1
"1136","M1",2017-03-17,"vegetation",75,75,1
"1137","M1",2017-03-24,"vegetation",75,75,1
"1138","M1",2017-03-27,"vegetation",16,75,0.213333333333333
"1139","M1",2017-04-03,"vegetation",8,52,0.153846153846154
"1140","M1",2017-04-06,"vegetation",8,52,0.153846153846154
"1141","M1",2017-04-13,"vegetation",52,52,1
"1142","M1",2017-04-16,"vegetation",52,52,1
"1143","M1",2017-04-23,"vegetation",52,52,1
"1144","M1",2017-04-26,"vegetation",35,75,0.466666666666667
"1145","M1",2017-05-03,"vegetation",35,75,0.466666666666667
"1146","M1",2017-05-06,"vegetation",28,75,0.373333333333333
"1147","M1",2017-05-13,"vegetation",28,75,0.373333333333333
"1148","M1",2017-05-16,"vegetation",35,75,0.466666666666667
"1149","M1",2017-05-23,"vegetation",75,75,1
"1150","M1",2017-05-26,"vegetation",34,75,0.453333333333333
"1151","M1",2017-06-02,"vegetation",43,75,0.573333333333333
"1152","M1",2017-06-05,"vegetation",41,75,0.546666666666667
"1153","M1",2017-06-12,"vegetation",41,75,0.546666666666667
"1154","M1",2017-06-15,"vegetation",53,75,0.706666666666667
"1155","M1",2017-06-22,"vegetation",75,75,1
"1156","M1",2017-06-25,"vegetation",75,75,1
"1157","M1",2017-06-30,"vegetation",75,75,1
"1158","M1",2017-07-02,"vegetation",75,75,1
"1159","M1",2017-07-05,"vegetation",75,75,1
"1160","M1",2017-07-07,"vegetation",34,75,0.453333333333333
"1161","M1",2017-07-10,"vegetation",33,75,0.44
"1162","M1",2017-07-12,"vegetation",33,75,0.44
"1163","M1",2017-07-15,"vegetation",75,75,1
"1164","M1",2017-07-17,"vegetation",75,75,1
"1165","M1",2017-07-20,"vegetation",75,75,1
"1166","M1",2017-07-22,"vegetation",67,75,0.893333333333333
"1167","M1",2017-07-25,"vegetation",67,75,0.893333333333333
"1168","M1",2017-07-27,"vegetation",75,75,1
"1169","M1",2017-07-30,"vegetation",25,25,1
"1170","M1",2017-08-01,"vegetation",25,25,1
"1171","M1",2017-08-04,"vegetation",25,25,1
"1172","M1",2017-08-06,"vegetation",25,25,1
"1173","M1",2017-08-09,"vegetation",25,25,1
"1174","M1",2017-08-11,"vegetation",25,25,1
"1175","M1",2017-08-14,"vegetation",41,75,0.546666666666667
"1176","M1",2017-08-16,"vegetation",41,75,0.546666666666667
"1177","M1",2017-08-19,"vegetation",41,75,0.546666666666667
"1178","M1",2017-08-21,"vegetation",75,75,1
"1179","M1",2017-08-24,"vegetation",71,75,0.946666666666667
"1180","M1",2017-08-26,"vegetation",71,75,0.946666666666667
"1181","M1",2017-08-29,"vegetation",38,75,0.506666666666667
"1182","M1",2017-08-31,"vegetation",43,75,0.573333333333333
"1183","M1",2017-09-03,"vegetation",46,75,0.613333333333333
"1184","M1",2017-09-05,"vegetation",3,3,1
"1185","M1",2017-09-08,"vegetation",3,3,1
"1186","M1",2017-09-10,"vegetation",3,3,1
"1187","M1",2017-09-13,"vegetation",3,3,1
"1188","M1",2017-09-15,"vegetation",3,3,1
"1189","M1",2017-09-18,"vegetation",3,3,1
"1190","M1",2017-09-20,"vegetation",3,3,1
"1191","M1",2017-09-23,"vegetation",13,13,1
"1192","M1",2017-09-25,"vegetation",40,75,0.533333333333333
"1193","M1",2017-09-28,"vegetation",40,75,0.533333333333333
"1194","M1",2017-09-30,"vegetation",40,75,0.533333333333333
"1195","M1",2017-10-03,"vegetation",40,75,0.533333333333333
"1196","M1",2017-10-05,"vegetation",75,75,1
"1197","M1",2017-10-08,"vegetation",75,75,1
"1198","M1",2017-10-13,"vegetation",75,75,1
"1199","M1",2017-10-18,"vegetation",31,75,0.413333333333333
"1200","M1",2017-10-20,"vegetation",75,75,1
"1201","M1",2017-10-23,"vegetation",10,75,0.133333333333333
"1202","M1",2017-10-25,"vegetation",10,75,0.133333333333333
"1203","M1",2017-10-28,"vegetation",10,75,0.133333333333333
"1204","M1",2017-10-30,"vegetation",58,75,0.773333333333333
"1205","M1",2017-11-02,"vegetation",58,75,0.773333333333333
"1206","M1",2017-11-04,"vegetation",31,75,0.413333333333333
"1207","M1",2017-11-07,"vegetation",27,75,0.36
"1208","M1",2017-11-09,"vegetation",53,75,0.706666666666667
"1209","M1",2017-11-12,"vegetation",75,75,1
"1210","M1",2017-11-14,"vegetation",6,75,0.08
"1211","M1",2017-11-17,"vegetation",26,75,0.346666666666667
"1212","M1",2017-11-19,"vegetation",30,75,0.4
"1213","M1",2017-11-22,"vegetation",75,75,1
"1214","M1",2017-11-24,"vegetation",63,75,0.84
"1215","M1",2017-12-17,"vegetation",75,75,1
"1216","M1",2017-12-19,"vegetation",75,75,1
"1217","M1",2017-12-22,"vegetation",75,75,1
"1218","M1",2017-12-24,"vegetation",75,75,1
"1219","M1",2017-12-27,"vegetation",25,75,0.333333333333333
"1220","M1",2017-12-29,"vegetation",25,75,0.333333333333333
"1221","M1",2018-01-03,"vegetation",25,75,0.333333333333333
"1222","M1",2018-01-06,"vegetation",75,75,1
"1223","M1",2018-01-08,"vegetation",75,75,1
"1224","M1",2018-01-11,"vegetation",75,75,1
"1225","M1",2018-01-13,"vegetation",75,75,1
"1226","M1",2018-01-16,"vegetation",75,75,1
"1227","M1",2018-01-18,"vegetation",75,75,1
"1228","M1",2018-01-21,"vegetation",23,75,0.306666666666667
"1229","M1",2018-02-05,"vegetation",18,75,0.24
"1230","M1",2018-02-07,"vegetation",25,75,0.333333333333333
"1231","M1",2018-02-10,"vegetation",25,75,0.333333333333333
"1232","M1",2018-02-17,"vegetation",75,75,1
"1233","M10",2015-07-06,"vegetation",34,51,0.666666666666667
"1234","M10",2015-07-16,"vegetation",40,51,0.784313725490196
"1235","M10",2015-08-02,"vegetation",41,51,0.803921568627451
"1236","M10",2015-08-05,"vegetation",51,51,1
"1237","M10",2015-08-12,"vegetation",45,51,0.882352941176471
"1238","M10",2015-08-15,"vegetation",45,51,0.882352941176471
"1239","M10",2015-08-22,"vegetation",36,51,0.705882352941177
"1240","M10",2015-09-04,"vegetation",36,51,0.705882352941177
"1241","M10",2015-09-11,"vegetation",31,51,0.607843137254902
"1242","M10",2015-09-14,"vegetation",40,51,0.784313725490196
"1243","M10",2015-09-24,"vegetation",28,51,0.549019607843137
"1244","M10",2015-10-21,"vegetation",51,51,1
"1245","M10",2015-11-13,"vegetation",51,51,1
"1246","M10",2015-11-20,"vegetation",51,51,1
"1247","M10",2015-11-30,"vegetation",51,51,1
"1248","M10",2015-12-03,"vegetation",12,51,0.235294117647059
"1249","M10",2015-12-23,"vegetation",10,51,0.196078431372549
"1250","M10",2015-12-30,"vegetation",20,51,0.392156862745098
"1251","M10",2016-01-02,"vegetation",51,51,1
"1252","M10",2016-01-12,"vegetation",51,51,1
"1253","M10",2016-01-29,"vegetation",51,51,1
"1254","M10",2016-02-11,"vegetation",51,51,1
"1255","M10",2016-02-18,"vegetation",51,51,1
"1256","M10",2016-03-09,"vegetation",51,51,1
"1257","M10",2016-03-12,"vegetation",18,51,0.352941176470588
"1258","M10",2016-03-19,"vegetation",18,51,0.352941176470588
"1259","M10",2016-03-29,"vegetation",18,51,0.352941176470588
"1260","M10",2016-04-01,"vegetation",1,51,0.0196078431372549
"1261","M10",2016-04-08,"vegetation",51,51,1
"1262","M10",2016-04-18,"vegetation",19,51,0.372549019607843
"1263","M10",2016-04-21,"vegetation",27,51,0.529411764705882
"1264","M10",2016-04-28,"vegetation",31,51,0.607843137254902
"1265","M10",2016-05-01,"vegetation",23,51,0.450980392156863
"1266","M10",2016-05-11,"vegetation",46,51,0.901960784313726
"1267","M10",2016-05-18,"vegetation",51,51,1
"1268","M10",2016-05-21,"vegetation",51,51,1
"1269","M10",2016-06-07,"vegetation",37,51,0.725490196078431
"1270","M10",2016-06-10,"vegetation",51,51,1
"1271","M10",2016-06-20,"vegetation",51,51,1
"1272","M10",2016-06-27,"vegetation",51,51,1
"1273","M10",2016-06-30,"vegetation",51,51,1
"1274","M10",2016-07-07,"vegetation",51,51,1
"1275","M10",2016-07-10,"vegetation",51,51,1
"1276","M10",2016-07-17,"vegetation",51,51,1
"1277","M10",2016-07-20,"vegetation",35,51,0.686274509803922
"1278","M10",2016-08-19,"vegetation",35,51,0.686274509803922
"1279","M10",2016-08-26,"vegetation",42,51,0.823529411764706
"1280","M10",2016-09-05,"vegetation",19,51,0.372549019607843
"1281","M10",2016-09-08,"vegetation",27,51,0.529411764705882
"1282","M10",2016-09-15,"vegetation",36,51,0.705882352941177
"1283","M10",2016-09-25,"vegetation",27,51,0.529411764705882
"1284","M10",2016-09-28,"vegetation",51,51,1
"1285","M10",2016-10-05,"vegetation",23,51,0.450980392156863
"1286","M10",2016-10-08,"vegetation",51,51,1
"1287","M10",2016-11-14,"vegetation",51,51,1
"1288","M10",2016-11-17,"vegetation",51,51,1
"1289","M10",2016-11-24,"vegetation",51,51,1
"1290","M10",2016-11-27,"vegetation",51,51,1
"1291","M10",2016-12-07,"vegetation",51,51,1
"1292","M10",2016-12-14,"vegetation",51,51,1
"1293","M10",2016-12-17,"vegetation",51,51,1
"1294","M10",2016-12-24,"vegetation",51,51,1
"1295","M10",2016-12-27,"vegetation",11,51,0.215686274509804
"1296","M10",2017-01-03,"vegetation",51,51,1
"1297","M10",2017-01-13,"vegetation",5,51,0.0980392156862745
"1298","M10",2017-01-16,"vegetation",5,51,0.0980392156862745
"1299","M10",2017-01-26,"vegetation",11,51,0.215686274509804
"1300","M10",2017-02-02,"vegetation",51,51,1
"1301","M10",2017-02-05,"vegetation",51,51,1
"1302","M10",2017-02-12,"vegetation",51,51,1
"1303","M10",2017-02-15,"vegetation",28,51,0.549019607843137
"1304","M10",2017-02-22,"vegetation",28,51,0.549019607843137
"1305","M10",2017-02-25,"vegetation",51,51,1
"1306","M10",2017-03-04,"vegetation",51,51,1
"1307","M10",2017-03-07,"vegetation",51,51,1
"1308","M10",2017-03-14,"vegetation",51,51,1
"1309","M10",2017-03-17,"vegetation",51,51,1
"1310","M10",2017-03-24,"vegetation",51,51,1
"1311","M10",2017-03-27,"vegetation",12,51,0.235294117647059
"1312","M10",2017-04-26,"vegetation",25,51,0.490196078431373
"1313","M10",2017-05-03,"vegetation",25,51,0.490196078431373
"1314","M10",2017-05-06,"vegetation",51,51,1
"1315","M10",2017-05-13,"vegetation",51,51,1
"1316","M10",2017-05-16,"vegetation",51,51,1
"1317","M10",2017-05-23,"vegetation",51,51,1
"1318","M10",2017-05-26,"vegetation",36,51,0.705882352941177
"1319","M10",2017-06-02,"vegetation",46,51,0.901960784313726
"1320","M10",2017-06-05,"vegetation",46,51,0.901960784313726
"1321","M10",2017-06-12,"vegetation",46,51,0.901960784313726
"1322","M10",2017-06-15,"vegetation",51,51,1
"1323","M10",2017-06-22,"vegetation",51,51,1
"1324","M10",2017-06-25,"vegetation",51,51,1
"1325","M10",2017-06-30,"vegetation",51,51,1
"1326","M10",2017-07-02,"vegetation",51,51,1
"1327","M10",2017-07-05,"vegetation",41,51,0.803921568627451
"1328","M10",2017-07-07,"vegetation",41,51,0.803921568627451
"1329","M10",2017-07-10,"vegetation",33,51,0.647058823529412
"1330","M10",2017-07-12,"vegetation",33,51,0.647058823529412
"1331","M10",2017-07-15,"vegetation",33,51,0.647058823529412
"1332","M10",2017-07-17,"vegetation",33,51,0.647058823529412
"1333","M10",2017-07-20,"vegetation",33,51,0.647058823529412
"1334","M10",2017-07-22,"vegetation",51,51,1
"1335","M10",2017-07-25,"vegetation",51,51,1
"1336","M10",2017-07-27,"vegetation",51,51,1
"1337","M10",2017-07-30,"vegetation",51,51,1
"1338","M10",2017-08-01,"vegetation",51,51,1
"1339","M10",2017-08-04,"vegetation",51,51,1
"1340","M10",2017-08-06,"vegetation",51,51,1
"1341","M10",2017-08-09,"vegetation",51,51,1
"1342","M10",2017-08-11,"vegetation",51,51,1
"1343","M10",2017-08-14,"vegetation",51,51,1
"1344","M10",2017-08-16,"vegetation",51,51,1
"1345","M10",2017-08-19,"vegetation",51,51,1
"1346","M10",2017-08-21,"vegetation",51,51,1
"1347","M10",2017-08-24,"vegetation",51,51,1
"1348","M10",2017-08-26,"vegetation",51,51,1
"1349","M10",2017-08-29,"vegetation",30,51,0.588235294117647
"1350","M10",2017-08-31,"vegetation",33,51,0.647058823529412
"1351","M10",2017-09-03,"vegetation",15,51,0.294117647058824
"1352","M10",2017-09-05,"vegetation",15,51,0.294117647058824
"1353","M10",2017-09-08,"vegetation",15,51,0.294117647058824
"1354","M10",2017-09-10,"vegetation",15,51,0.294117647058824
"1355","M10",2017-09-13,"vegetation",45,51,0.882352941176471
"1356","M10",2017-09-15,"vegetation",45,51,0.882352941176471
"1357","M10",2017-09-18,"vegetation",45,51,0.882352941176471
"1358","M10",2017-09-20,"vegetation",45,51,0.882352941176471
"1359","M10",2017-09-23,"vegetation",45,51,0.882352941176471
"1360","M10",2017-09-25,"vegetation",35,51,0.686274509803922
"1361","M10",2017-09-28,"vegetation",35,51,0.686274509803922
"1362","M10",2017-09-30,"vegetation",35,51,0.686274509803922
"1363","M10",2017-10-03,"vegetation",51,51,1
"1364","M10",2017-10-05,"vegetation",51,51,1
"1365","M10",2017-10-08,"vegetation",51,51,1
"1366","M10",2017-10-13,"vegetation",51,51,1
"1367","M10",2017-10-18,"vegetation",21,51,0.411764705882353
"1368","M10",2017-10-20,"vegetation",21,51,0.411764705882353
"1369","M10",2017-10-23,"vegetation",1,51,0.0196078431372549
"1370","M10",2017-10-25,"vegetation",1,51,0.0196078431372549
"1371","M10",2017-10-28,"vegetation",1,51,0.0196078431372549
"1372","M10",2017-10-30,"vegetation",51,51,1
"1373","M10",2017-11-02,"vegetation",51,51,1
"1374","M10",2017-11-04,"vegetation",19,51,0.372549019607843
"1375","M10",2017-11-07,"vegetation",18,51,0.352941176470588
"1376","M10",2017-11-09,"vegetation",51,51,1
"1377","M10",2017-11-12,"vegetation",51,51,1
"1378","M10",2017-11-14,"vegetation",51,51,1
"1379","M10",2017-11-17,"vegetation",17,51,0.333333333333333
"1380","M10",2017-11-19,"vegetation",17,51,0.333333333333333
"1381","M10",2017-11-22,"vegetation",51,51,1
"1382","M10",2017-11-24,"vegetation",23,51,0.450980392156863
"1383","M10",2017-11-27,"vegetation",23,51,0.450980392156863
"1384","M10",2017-11-29,"vegetation",23,51,0.450980392156863
"1385","M10",2017-12-02,"vegetation",23,51,0.450980392156863
"1386","M10",2017-12-07,"vegetation",51,51,1
"1387","M10",2017-12-09,"vegetation",51,51,1
"1388","M10",2017-12-12,"vegetation",51,51,1
"1389","M10",2017-12-14,"vegetation",51,51,1
"1390","M10",2017-12-17,"vegetation",13,51,0.254901960784314
"1391","M10",2017-12-19,"vegetation",13,51,0.254901960784314
"1392","M10",2017-12-22,"vegetation",13,51,0.254901960784314
"1393","M10",2017-12-24,"vegetation",13,51,0.254901960784314
"1394","M10",2017-12-27,"vegetation",14,51,0.274509803921569
"1395","M10",2017-12-29,"vegetation",14,51,0.274509803921569
"1396","M10",2018-01-03,"vegetation",14,51,0.274509803921569
"1397","M10",2018-01-06,"vegetation",51,51,1
"1398","M10",2018-01-08,"vegetation",51,51,1
